game_pk,game_date_utc,team_side,team_id,team_name,team_abbrev,opponent_team_id,opponent_team_name,opponent_team_abbrev,probable_pitcher_id,probable_pitcher_name,games_played,wins,losses,win_pct,runs_scored_avg,runs_allowed_avg,run_diff_avg,recent_games,recent_win_pct,recent_runs_scored_avg,recent_runs_allowed_avg,recent_run_diff_avg,streak,home_win_pct,away_win_pct,home_runs_scored_avg,home_runs_allowed_avg,away_runs_scored_avg,away_runs_allowed_avg,one_run_win_pct,recent3_win_pct,recent5_win_pct,recent3_runs_scored_avg,recent3_runs_allowed_avg,recent5_runs_scored_avg,recent5_runs_allowed_avg,pythag_win_pct,carryover_weight,rest_days,played_yesterday,games_last_7_days,travel_distance_km,last_game_was_home,last_game_margin,last_game_runs_scored,last_game_runs_allowed,last_game_won,standings_wins,standings_losses,standings_games_played,standings_win_pct,standings_run_diff,standings_pythag_win_pct,standings_carryover_weight,standings_league_id,standings_division_id,standings_league_rank,standings_league_games_back,standings_division_rank,standings_division_games_back,boxscore_recent_games,boxscore_carryover_weight,boxscore_batting_runs_avg,boxscore_batting_hits_avg,boxscore_batting_walks_avg,boxscore_batting_strikeouts_avg,boxscore_batting_home_runs_avg,boxscore_batting_doubles_avg,boxscore_batting_triples_avg,boxscore_batting_stolen_bases_avg,boxscore_batting_left_on_base_avg,boxscore_batting_at_bats_avg,boxscore_batting_obp_proxy_avg,boxscore_batting_slg_proxy_avg,boxscore_pitching_runs_allowed_avg,boxscore_pitching_hits_allowed_avg,boxscore_pitching_walks_allowed_avg,boxscore_pitching_strikeouts_avg,boxscore_pitching_home_runs_allowed_avg,boxscore_fielding_errors_avg,bullpen_recent_games,bullpen_games_with_relief,bullpen_relievers_used,bullpen_innings_pitched,bullpen_era,bullpen_whip,bullpen_k_per_9,bullpen_pitches,bullpen_avg_relievers_per_game,bullpen_carryover_weight,pitcher_recent_appearances,pitcher_recent_innings_pitched,pitcher_recent_era,pitcher_recent_whip,pitcher_recent_k_per_9,pitcher_recent_bb_per_9,pitcher_recent_hr_per_9,pitcher_recent_strikeouts,pitcher_recent_walks,pitcher_recent_hits_allowed,pitcher_recent_pitches,pitcher_recent_batters_faced,pitcher_season_appearances,pitcher_season_innings_pitched,pitcher_season_era,pitcher_season_whip,pitcher_season_k_per_9,pitcher_season_bb_per_9,pitcher_season_hr_per_9,pitcher_days_since_last_appearance,pitcher_last_appearance_innings_pitched,pitcher_last_appearance_earned_runs,pitcher_last_appearance_hits,pitcher_last_appearance_walks,pitcher_last_appearance_strikeouts,pitcher_last_appearance_pitches,pitcher_profile_age,pitcher_profile_height_inches,pitcher_profile_weight_lbs,pitcher_profile_throws_right,pitcher_profile_throws_left,pitcher_profile_bats_right,pitcher_profile_bats_left
778055,2025-05-04T18:10:00+00:00,away,117,Houston Astros,HOU,145,Chicago White Sox,CWS,621121,Lance McCullers Jr.,52.715,28.72,23.995,0.5147,2.8178,2.6398,0.178,6.725,0.5525,2.756,2.693,0.063,-1,0.5214,0.525,2.9061,2.6183,4.3125,4.1,0.4,0.5525,0.5315,2.42,2.735,2.315,2.756,0.5641,0.315,35,0,0,,1,-2,1,3,0,28.72,23.995,52.715,0.5448,28.665,0.5641,0.315,103,200,4,2.46,1,0.0,6.725,0.315,2.756,6.302,4.1955,8.1115,0.399,0.546,0.0,0.189,16.168,30.722,0.2941,0.2474,2.693,6.4555,3.8385,9.147,0.7205,0.5525,3.575,3.575,11.04,10.145,3.6816,1.4662,12.0784,197.295,3.0881,0.315,1,3.6667,0.0,1.6364,9.8182,7.3636,0.0,4.0,3.0,3.0,87.0,18.0,1,3.6667,0.0,1.6364,9.8182,7.3636,0.0,0,3.6667,0.0,3.0,3.0,4.0,87.0,32,73.0,200.0,1,0,0,1
778054,2025-05-04T18:10:00+00:00,home,158,Milwaukee Brewers,MIL,112,Chicago Cubs,CHC,642547,Freddy Peralta,54.865,30.9225,23.9425,0.1909,2.9298,3.9856,-1.0559,5.9875,0.1773,3.0197,4.1773,-1.1577,-1,0.5802,0.1888,4.5309,3.9877,3.018,3.9754,0.5283,0.2217,0.1995,2.8867,3.6675,2.665,3.5345,0.5898,0.3325,37,0,0,,0,-2,2,4,0,30.9225,23.9425,54.865,0.5636,43.22,0.5898,0.3325,104,205,4,3.27,1,0.0,5.9875,0.3325,3.0197,7.4212,3.7118,12.1355,0.9778,1.1552,0.1108,1.3325,16.6257,33.1773,0.2959,0.3462,4.1773,7.4655,3.7562,9.9557,1.7118,0.9113,2.6625,2.6625,9.32,10.315,2.6154,1.0652,7.8374,172.725,3.5005,0.3325,6,32.3333,2.2268,1.2371,8.9072,3.8969,0.8351,32.0,14.0,26.0,557.0,135.0,8,45.3333,2.1838,1.0368,9.5294,2.9779,0.9926,0,6.0,0.0,4.0,1.0,7.0,89.0,29,72.0,198.0,1,0,1,0
778054,2025-05-04T18:10:00+00:00,away,112,Chicago Cubs,CHC,158,Milwaukee Brewers,MIL,684007,Shota Imanaga,49.36,24.24,25.12,0.3235,3.9721,5.4763,-1.5042,8.2,0.3293,3.8947,5.3093,-1.4147,-1,0.1521,0.4948,2.5427,4.5541,5.4015,6.3985,0.451,0.4267,0.348,3.7333,5.08,3.82,5.216,0.5226,0.28,35,0,0,,0,-7,1,8,0,24.24,25.12,49.36,0.4911,9.76,0.5226,0.28,104,205,10,7.2,3,3.93,8.2,0.28,3.8947,7.1253,4.2293,8.5893,0.4787,1.72,0.056,1.304,16.0187,33.9067,0.2836,0.2922,5.3093,8.9747,4.0613,7.3293,1.416,0.3973,5.4,5.4,18.48,22.52,4.2682,1.5115,9.6075,413.4,3.4222,0.28,6,33.6667,3.4752,1.1881,7.4851,2.1386,1.8713,28.0,8.0,32.0,532.0,139.0,8,44.6667,2.8209,1.097,6.8507,2.8209,1.4104,0,5.6667,2.0,4.0,1.0,4.0,84.0,32,70.0,175.0,0,1,0,1
778052,2025-05-04T18:35:00+00:00,home,140,Texas Rangers,TEX,136,Seattle Mariners,SEA,594798,Jacob deGrom,53.345,25.885,27.46,0.4952,3.3807,3.4831,-0.1024,6.725,0.4895,3.483,3.504,-0.021,1,0.5136,0.4268,3.3617,3.28,4.2683,5.1707,0.5652,0.6575,0.5945,4.365,3.105,3.882,2.937,0.4638,0.315,35,0,0,,1,3,4,1,1,25.885,27.46,53.345,0.4852,-16.695,0.4638,0.315,103,200,11,5.61,3,3.15,6.725,0.315,3.483,7.6365,2.6155,6.092,1.126,1.063,0.021,0.958,11.2455,31.987,0.2931,0.3794,3.504,7.756,2.6785,9.412,1.0,0.294,3.575,3.575,14.04,13.51,2.4182,1.2065,8.6503,231.32,3.9273,0.315,6,33.0,3.0,1.0303,8.1818,1.9091,1.3636,30.0,7.0,27.0,502.0,129.0,7,38.0,2.6053,1.0,8.5263,2.1316,1.1842,0,5.0,1.0,3.0,2.0,3.0,89.0,37,76.0,180.0,1,0,0,1
778052,2025-05-04T18:35:00+00:00,away,136,Seattle Mariners,SEA,140,Texas Rangers,TEX,688138,Logan Evans,53.03,27.775,25.255,0.5078,2.6844,4.2628,-1.5783,6.725,0.5735,2.966,4.1535,-1.1875,-1,0.5331,0.4444,2.5561,4.0781,4.5802,4.3333,0.4909,0.6575,0.5945,2.945,4.1325,3.008,4.0275,0.5401,0.315,35,0,0,,1,-7,0,7,0,27.775,25.255,53.03,0.5238,16.735,0.5401,0.315,103,200,5,3.5625,2,1.1025,6.725,0.315,2.966,6.386,4.538,9.622,1.126,0.504,0.021,0.6365,13.4425,30.1,0.315,0.3437,4.1535,7.3005,2.79,8.0775,2.0485,0.105,3.575,3.575,12.3,11.355,6.5033,1.7045,8.1202,186.625,3.4406,0.315,2,10.0,2.7,1.7,7.2,4.5,0.9,8.0,5.0,12.0,170.0,46.0,2,10.0,2.7,1.7,7.2,4.5,0.9,0,5.0,1.0,10.0,2.0,5.0,92.0,24,76.0,215.0,1,0,1,0
778048,2025-05-04T20:05:00+00:00,home,137,San Francisco Giants,SF,115,Colorado Rockies,COL,657277,Logan Webb,54.865,27.6,27.265,0.8317,5.4274,4.1047,1.3227,5.9875,0.8448,5.4015,3.867,1.5345,1,0.5185,0.8235,4.1235,4.1605,5.4787,4.156,0.5,0.7783,0.8005,5.1133,4.5542,5.5345,4.3325,0.5,0.3325,37,0,0,,0,2,6,4,1,27.6,27.265,54.865,0.5031,0.005,0.5,0.3325,104,203,9,6.5925,4,6.5925,5.9875,0.3325,5.4015,6.5763,2.0887,14.5838,1.7783,0.4212,0.0665,0.133,8.7955,33.2882,0.2423,0.3704,3.867,8.1552,3.8448,8.399,0.1552,0.0665,2.6625,2.6625,10.65,11.7583,3.5649,1.2731,6.6227,210.2825,4.0,0.3325,6,36.3333,2.4771,1.211,11.1468,2.4771,0.0,45.0,10.0,34.0,580.0,150.0,8,48.3333,2.6069,1.2,10.4276,2.4207,0.1862,0,7.0,1.0,6.0,2.0,6.0,96.0,29,74.0,221.0,1,0,1,0
778048,2025-05-04T20:05:00+00:00,away,115,Colorado Rockies,COL,137,San Francisco Giants,SF,608566,Germán Márquez,54.865,20.2825,34.5825,0.1252,2.7348,3.9092,-1.1745,5.9875,0.133,2.8645,3.9975,-1.133,-1,0.4568,0.0985,4.8889,5.8272,2.509,3.8785,0.1839,0.0,0.0665,2.1108,4.8842,2.5985,4.596,0.3498,0.3325,36,0,0,,0,-1,2,3,0,20.2825,34.5825,54.865,0.3697,-83.1275,0.3498,0.3325,104,203,15,13.91,5,13.91,5.9875,0.3325,2.8645,7.3547,3.0665,11.601,0.4433,2.6232,0.0665,1.5345,15.202,32.3325,0.2929,0.3518,3.9975,8.2192,2.0197,8.4458,1.3325,0.8448,2.6625,2.6625,8.6525,9.315,8.0386,1.9648,10.285,172.0025,3.2498,0.3325,6,24.0,12.375,2.2917,5.25,4.5,1.5,14.0,12.0,43.0,430.0,124.0,7,30.0,9.9,1.9667,5.4,3.6,1.2,0,4.3333,5.0,6.0,0.0,3.0,68.0,31,73.0,230.0,1,0,1,0
778050,2025-05-04T20:07:00+00:00,home,108,Los Angeles Angels,LAA,116,Detroit Tigers,DET,686799,Jack Kochanowicz,54.865,20.9475,33.9175,0.1293,1.9708,6.9758,-5.005,5.9875,0.0665,1.9088,7.2907,-5.3818,-1,0.3951,0.1273,3.9506,5.0123,1.9606,6.945,0.4583,0.0,0.0,1.7758,7.7783,1.532,7.5345,0.3765,0.3325,37,0,0,,0,-7,1,8,0,20.9475,33.9175,54.865,0.3818,-60.865,0.3765,0.3325,103,200,14,11.3075,5,8.8475,5.9875,0.3325,1.9088,5.9975,2.399,10.0,0.9335,1.133,0.0222,0.3103,14.1527,32.798,0.2352,0.3015,7.2907,9.2882,2.6428,6.5763,2.5788,0.3547,2.6625,2.6625,7.985,7.985,10.8823,2.1255,7.8729,155.385,2.9991,0.3325,6,31.3333,6.3191,1.6596,4.5957,4.0213,1.7234,16.0,14.0,38.0,486.0,142.0,7,37.3333,5.7857,1.5,4.8214,3.375,1.6875,0,5.0,5.0,7.0,2.0,1.0,77.0,25,79.0,228.0,1,0,0,1
778050,2025-05-04T20:07:00+00:00,away,116,Detroit Tigers,DET,108,Los Angeles Angels,LAA,681857,Reese Olson,53.03,27.09,25.94,0.1672,4.4086,5.7008,-1.2922,6.725,0.231,4.2165,5.4605,-1.244,-2,0.5309,0.1672,4.0864,4.037,4.4475,5.6775,0.1775,0.105,0.189,4.0275,5.9225,4.3425,5.5865,0.5196,0.315,35,0,0,,0,-3,5,8,0,27.09,25.94,53.03,0.5108,8.6,0.5196,0.315,103,202,7,4.2475,3,3.7487,6.725,0.315,4.2165,8.8175,4.9225,11.7125,1.2795,1.126,0.79,0.748,20.228,35.2085,0.3396,0.4292,5.4605,7.2795,1.8465,8.021,2.37,0.105,3.575,3.575,12.355,16.0117,4.789,0.8666,8.9541,250.9,3.4559,0.315,6,34.0,2.3824,1.2059,9.2647,3.9706,0.0,35.0,15.0,26.0,540.0,141.0,7,38.6667,3.0259,1.2155,9.3103,3.9569,0.2328,0,5.6667,0.0,3.0,3.0,8.0,94.0,26,73.0,160.0,1,0,1,0
778058,2025-05-04T20:10:00+00:00,home,113,Cincinnati Reds,CIN,120,Washington Nationals,WSH,607259,Nick Martinez,54.865,25.6025,29.2625,0.158,4.1047,5.4294,-1.3247,5.9875,0.133,3.8448,5.5123,-1.6675,-1,0.1601,0.4691,4.1355,5.5936,4.2222,3.7901,0.3488,0.1108,0.0665,3.0025,4.4483,3.069,5.0025,0.4993,0.3325,37,0,0,,1,-2,4,6,0,25.6025,29.2625,54.865,0.4666,-0.3375,0.4993,0.3325,104,205,12,8.59,5,5.32,5.9875,0.3325,3.8448,7.6897,3.7118,8.0,0.2217,1.0443,0.1108,0.2217,10.931,32.7118,0.3096,0.2906,5.5123,6.8867,2.2882,13.9188,1.8448,0.0887,2.6625,2.33,10.32,9.32,6.7524,1.2497,12.544,158.7875,3.8761,0.3325,6,32.6667,3.8571,1.3163,7.4388,2.7551,0.551,27.0,10.0,33.0,509.0,136.0,7,38.6667,4.1897,1.2414,7.4483,2.5603,0.931,0,6.0,1.0,4.0,0.0,6.0,86.0,35,73.0,200.0,1,0,0,1
778058,2025-05-04T20:10:00+00:00,away,120,Washington Nationals,WSH,113,Cincinnati Reds,CIN,669022,MacKenzie Gore,54.865,23.6075,31.2575,0.1457,3.3571,6.2406,-2.8835,5.9875,0.1108,2.9778,6.069,-3.0912,-1,0.156,0.4074,3.3612,6.2036,4.0617,4.8272,0.3784,0.2217,0.133,3.9975,5.7808,3.4655,6.0025,0.4207,0.3325,37,0,0,,1,-4,3,7,0,23.6075,31.2575,54.865,0.4303,-38.58,0.4207,0.3325,104,204,13,10.585,4,8.98,5.9875,0.3325,2.9778,5.9088,2.8227,11.3153,0.9557,0.9778,0.0443,2.3572,15.2907,32.9778,0.2426,0.2962,6.069,7.8005,4.9582,15.3647,1.6675,0.1552,2.6625,2.6625,11.3175,10.4283,7.7608,1.8205,8.9087,197.09,4.2507,0.3325,6,35.0,3.6,1.1714,12.8571,2.8286,1.2857,50.0,11.0,30.0,604.0,143.0,8,46.0,3.3261,1.1522,13.3043,2.5435,1.1739,0,5.0,1.0,4.0,4.0,9.0,100.0,27,74.0,193.0,0,1,0,1
778068,2025-05-04T22:15:00+00:00,home,138,St. Louis Cardinals,STL,121,New York Mets,NYM,669467,Andre Pallante,55.1975,28.93,26.2675,0.8388,4.7144,3.4712,1.2432,5.9875,0.867,4.867,3.2217,1.6453,1,0.85,0.4815,4.7162,3.4095,4.1358,4.6049,0.5686,0.8892,0.867,5.2217,3.1108,5.3325,3.4655,0.4725,0.3325,37,0,0,,1,2,5,3,1,28.93,26.2675,55.1975,0.5241,-12.9625,0.4725,0.3325,104,205,8,5.4288,2,2.1587,5.9875,0.3325,4.867,9.5123,2.4655,5.8645,1.6453,1.3325,0.1108,0.133,13.7537,33.1995,0.3336,0.478,3.2217,8.1552,2.6897,9.9138,0.9778,0.1995,2.6625,2.6625,9.9875,8.655,3.4601,1.5765,9.0026,145.81,3.7512,0.3325,6,31.0,4.9355,1.5806,5.2258,4.0645,1.4516,18.0,14.0,35.0,525.0,137.0,7,36.0,4.75,1.5278,5.25,4.0,1.5,0,3.3333,4.0,9.0,4.0,1.0,72.0,27,72.0,215.0,1,0,1,0
778068,2025-05-04T22:15:00+00:00,away,121,New York Mets,NYM,138,St. Louis Cardinals,STL,656731,Tylor Megill,53.03,29.035,23.995,0.5156,2.8633,2.7253,0.1381,6.725,0.5105,2.735,2.651,0.084,1,0.5679,0.5097,4.716,4.1235,2.8711,2.7817,0.6364,0.5525,0.4685,2.735,2.42,2.441,2.882,0.5475,0.315,35,0,0,,0,2,3,1,1,29.035,23.995,53.03,0.5475,22.365,0.5475,0.315,104,204,6,4.24,2,2.635,6.725,0.315,2.735,6.2455,4.0485,8.769,0.7415,1.3635,0.042,0.189,15.7125,30.924,0.2899,0.3156,2.651,5.693,4.0065,8.8675,0.273,0.4475,3.575,3.575,11.04,12.1633,2.5639,1.0889,11.0064,210.87,3.0881,0.315,6,31.0,2.6129,1.2258,11.3226,4.0645,0.5806,39.0,14.0,24.0,554.0,135.0,7,36.0,2.5,1.1667,11.25,3.75,0.5,0,5.0,4.0,4.0,3.0,6.0,90.0,30,79.0,230.0,1,0,1,0
778060,2025-05-04T23:10:00+00:00,home,144,Atlanta Braves,ATL,119,Los Angeles Dodgers,LAD,693821,Bryce Elder,53.03,28.035,24.995,0.1731,3.7664,4.9478,-1.1814,6.725,0.189,3.9725,4.8805,-0.908,-2,0.5679,0.1672,3.9012,3.8889,3.9064,4.9031,0.1319,0.105,0.189,3.6575,5.0275,3.4685,4.5865,0.5614,0.315,35,0,0,,0,-1,3,4,0,28.035,24.995,53.03,0.5287,26.555,0.5614,0.315,104,204,7,5.24,3,3.635,6.725,0.315,3.9725,7.008,4.538,10.5235,1.5525,0.8885,0.042,0.147,14.9305,33.7835,0.2982,0.3659,4.8805,8.929,2.273,7.176,1.3425,0.126,3.575,3.575,12.355,10.725,6.0462,1.0,8.9077,157.23,3.4559,0.315,6,32.0,5.0625,1.375,6.1875,3.375,1.6875,22.0,12.0,32.0,528.0,138.0,6,32.0,5.0625,1.375,6.1875,3.375,1.6875,0,5.0,2.0,4.0,2.0,6.0,86.0,26,74.0,220.0,1,0,1,0
778060,2025-05-04T23:10:00+00:00,away,119,Los Angeles Dodgers,LAD,144,Atlanta Braves,ATL,669160,Dustin May,48.8,31.16,17.64,0.8897,5.5855,3.5107,2.0747,8.2,0.9253,6.1933,3.4973,2.696,4,0.902,0.8775,6.052,4.3565,5.119,2.665,0.8747,1.0,1.0,6.9867,3.5333,6.212,3.012,0.617,0.28,35,0,0,,1,3,8,5,1,31.16,17.64,48.8,0.6385,53.96,0.617,0.28,104,203,1,0.0,1,0.0,8.2,0.28,6.1933,8.0947,4.528,8.136,2.1427,1.6213,0.0373,0.4293,12.5053,33.1627,0.3289,0.4884,3.4973,7.4907,4.4093,10.9307,0.8013,0.1867,5.4,5.4,23.04,26.84,2.3875,1.1699,12.0581,438.88,4.2667,0.28,6,33.0,4.3636,1.2424,7.6364,3.8182,0.8182,28.0,14.0,27.0,518.0,139.0,6,33.0,4.3636,1.2424,7.6364,3.8182,0.8182,0,5.6667,4.0,5.0,2.0,6.0,97.0,28,78.0,180.0,1,0,1,0
778047,2025-05-05T22:40:00+00:00,home,146,Miami Marlins,MIA,119,Los Angeles Dodgers,LAD,645261,Sandy Alcantara,53.03,20.53,32.5,0.4631,3.9786,4.3753,-0.3967,6.725,0.4895,4.315,4.525,-0.21,-1,0.4592,0.3951,4.0739,4.6417,3.6296,4.3457,0.511,0.6575,0.5945,5.47,3.475,5.071,4.063,0.3689,0.315,37,0,0,,1,-1,3,4,0,20.53,32.5,53.03,0.3871,-64.26,0.3689,0.315,104,204,14,12.745,5,11.14,6.725,0.315,4.315,7.861,4.37,9.315,0.6995,1.252,0.4475,0.5945,14.3925,32.1905,0.3315,0.3702,4.525,6.7285,5.181,8.1745,1.21,1.664,3.575,3.575,10.04,15.1583,1.9356,1.2587,6.5548,240.03,2.8084,0.315,6,26.3333,9.2278,1.6709,5.4684,4.7848,2.0506,16.0,14.0,30.0,486.0,122.0,7,31.0,8.4194,1.6129,6.6774,5.2258,1.7419,0,5.0,5.0,6.0,1.0,4.0,87.0,30,77.0,200.0,1,0,1,0
778047,2025-05-05T22:40:00+00:00,away,119,Los Angeles Dodgers,LAD,146,Miami Marlins,MIA,676263,Jack Dreyer,48.8,31.16,17.64,0.8897,5.5855,3.5107,2.0747,8.2,0.9253,6.1933,3.4973,2.696,4,0.902,0.8775,6.052,4.3565,5.119,2.665,0.8747,1.0,1.0,6.9867,3.5333,6.212,3.012,0.617,0.28,36,0,0,,1,3,8,5,1,31.16,17.64,48.8,0.6385,53.96,0.617,0.28,104,203,1,0.0,1,0.0,8.2,0.28,6.1933,8.0947,4.528,8.136,2.1427,1.6213,0.0373,0.4293,12.5053,33.1627,0.3289,0.4884,3.4973,7.4907,4.4093,10.9307,0.8013,0.1867,5.4,5.4,23.04,26.84,2.3875,1.1699,12.0581,438.88,4.2667,0.28,6,6.0,9.0,2.0,9.0,7.5,0.0,6.0,5.0,7.0,109.0,30.0,15,19.0,3.3158,1.0526,10.4211,4.7368,0.0,0,1.3333,0.0,0.0,0.0,0.0,10.0,27,74.0,205.0,0,1,1,0
778046,2025-05-05T22:45:00+00:00,home,120,Washington Nationals,WSH,114,Cleveland Guardians,CLE,663623,Jake Irvin,54.865,23.6075,31.2575,0.1457,3.3571,6.2406,-2.8835,5.9875,0.1108,2.9778,6.069,-3.0912,-1,0.156,0.4074,3.3612,6.2036,4.0617,4.8272,0.3784,0.2217,0.133,3.9975,5.7808,3.4655,6.0025,0.4207,0.3325,38,0,0,,1,-4,3,7,0,23.6075,31.2575,54.865,0.4303,-38.58,0.4207,0.3325,104,204,13,10.585,4,8.98,5.9875,0.3325,2.9778,5.9088,2.8227,11.3153,0.9557,0.9778,0.0443,2.3572,15.2907,32.9778,0.2426,0.2962,6.069,7.8005,4.9582,15.3647,1.6675,0.1552,2.6625,2.6625,11.3175,10.4283,7.7608,1.8205,8.9087,197.09,4.2507,0.3325,6,37.6667,4.0619,1.0354,7.4071,2.1504,1.6726,31.0,9.0,30.0,547.0,151.0,7,42.6667,4.0078,1.125,6.9609,2.3203,1.6875,5,6.0,6.0,8.0,3.0,2.0,90.0,29,78.0,234.0,1,0,1,0
778046,2025-05-05T22:45:00+00:00,away,114,Cleveland Guardians,CLE,120,Washington Nationals,WSH,682847,Luis Ortiz,54.5325,31.59,22.9425,0.8575,6.1347,3.9525,2.1822,5.9875,0.8448,5.803,3.6232,2.1798,1,0.625,0.8399,4.675,3.9875,6.0435,3.9097,0.5778,0.7783,0.8005,5.7808,3.8892,5.803,3.601,0.5701,0.3325,38,0,0,,0,3,7,4,1,31.59,22.9425,54.5325,0.5793,31.9275,0.5701,0.3325,103,202,2,0.4988,1,0.0,5.9875,0.3325,5.803,9.1133,2.8227,6.1083,1.0443,2.5123,0.7118,0.1995,12.4237,34.7365,0.3155,0.4612,3.6232,7.0443,1.6872,9.7783,0.8448,0.2882,2.6625,2.6625,11.65,12.315,1.7028,1.0268,9.9756,186.055,4.3756,0.3325,6,32.0,4.7812,1.4062,10.125,4.5,1.125,36.0,16.0,29.0,557.0,140.0,6,32.0,4.7812,1.4062,10.125,4.5,1.125,5,6.3333,0.0,3.0,2.0,5.0,90.0,27,74.0,235.0,1,0,1,0
778045,2025-05-05T23:05:00+00:00,home,147,New York Yankees,NYY,135,San Diego Padres,SD,607074,Carlos Rodón,54.865,32.255,22.61,0.8604,4.3428,2.706,1.6367,5.9875,0.867,4.4212,2.5985,1.8227,1,0.8481,0.6173,4.2668,2.8005,5.2593,3.8395,0.5135,0.7783,0.8005,4.0,3.2192,4.5985,3.1305,0.6009,0.3325,38,0,0,,1,2,4,2,1,32.255,22.61,54.865,0.5879,50.8775,0.6009,0.3325,103,201,1,0.0,1,0.0,5.9875,0.3325,4.4212,7.2438,4.266,9.734,1.7783,1.1552,0.0,0.3768,15.0443,30.4852,0.3306,0.4513,2.5985,7.1773,3.7783,11.8695,1.0443,0.0887,2.6625,2.6625,9.985,10.3167,3.483,1.2582,13.3561,201.3775,3.7502,0.3325,6,37.3333,2.6518,0.8571,10.8482,3.375,0.9643,45.0,14.0,18.0,581.0,143.0,8,48.6667,2.9589,0.9247,10.5411,3.6986,1.1096,0,6.6667,0.0,3.0,1.0,5.0,95.0,33,74.0,255.0,0,1,0,1
778045,2025-05-05T23:05:00+00:00,away,135,San Diego Padres,SD,147,New York Yankees,NYY,601713,Nick Pivetta,52.4,30.98,21.42,0.8661,5.2303,3.6831,1.5472,6.725,0.916,5.0485,3.2585,1.79,2,0.8622,0.5875,5.1614,3.7599,4.8625,3.8375,0.854,0.895,0.811,5.0275,3.8675,4.8385,3.9725,0.5703,0.315,36,0,0,,1,1,4,3,1,30.98,21.42,52.4,0.5912,32.35,0.5703,0.315,104,203,3,1.98,2,1.98,6.725,0.315,5.0485,9.643,2.147,6.525,1.4475,1.8255,0.021,1.9855,12.2245,32.756,0.3373,0.4826,3.2585,6.147,4.181,10.5235,1.2585,0.5525,3.575,3.575,15.04,15.935,2.166,1.0555,9.2993,287.705,4.207,0.315,6,33.3333,2.43,1.11,10.8,3.24,0.81,40.0,12.0,25.0,526.0,134.0,7,40.3333,2.0083,0.9421,9.8182,2.6777,0.6694,0,5.0,2.0,5.0,4.0,5.0,91.0,33,77.0,210.0,1,0,1,0
778049,2025-05-05T23:15:00+00:00,home,144,Atlanta Braves,ATL,113,Cincinnati Reds,CIN,700363,AJ Smith-Shawver,53.03,28.035,24.995,0.1731,3.7664,4.9478,-1.1814,6.725,0.189,3.9725,4.8805,-0.908,-2,0.5679,0.1672,3.9012,3.8889,3.9064,4.9031,0.1319,0.105,0.189,3.6575,5.0275,3.4685,4.5865,0.5614,0.315,36,0,0,,0,-1,3,4,0,28.035,24.995,53.03,0.5287,26.555,0.5614,0.315,104,204,7,5.24,3,3.635,6.725,0.315,3.9725,7.008,4.538,10.5235,1.5525,0.8885,0.042,0.147,14.9305,33.7835,0.2982,0.3659,4.8805,8.929,2.273,7.176,1.3425,0.126,3.575,3.575,12.355,10.725,6.0462,1.0,8.9077,157.23,3.4559,0.315,5,27.0,3.0,1.3704,9.0,4.3333,1.0,27.0,13.0,24.0,408.0,114.0,5,27.0,3.0,1.3704,9.0,4.3333,1.0,0,8.0,0.0,1.0,4.0,5.0,99.0,23,75.0,205.0,1,0,1,0
778049,2025-05-05T23:15:00+00:00,away,113,Cincinnati Reds,CIN,144,Atlanta Braves,ATL,663903,Brady Singer,54.865,25.6025,29.2625,0.158,4.1047,5.4294,-1.3247,5.9875,0.133,3.8448,5.5123,-1.6675,-1,0.1601,0.4691,4.1355,5.5936,4.2222,3.7901,0.3488,0.1108,0.0665,3.0025,4.4483,3.069,5.0025,0.4993,0.3325,38,0,0,,1,-2,4,6,0,25.6025,29.2625,54.865,0.4666,-0.3375,0.4993,0.3325,104,205,12,8.59,5,5.32,5.9875,0.3325,3.8448,7.6897,3.7118,8.0,0.2217,1.0443,0.1108,0.2217,10.931,32.7118,0.3096,0.2906,5.5123,6.8867,2.2882,13.9188,1.8448,0.0887,2.6625,2.33,10.32,9.32,6.7524,1.2497,12.544,158.7875,3.8761,0.3325,6,32.3333,4.4536,1.299,8.3505,3.3402,1.3918,30.0,12.0,30.0,556.0,138.0,7,39.3333,3.661,1.1441,8.6949,3.2034,1.1441,0,6.0,4.0,7.0,2.0,2.0,102.0,29,77.0,215.0,1,0,1,0
778044,2025-05-05T23:40:00+00:00,home,112,Chicago Cubs,CHC,137,San Francisco Giants,SF,571510,Matthew Boyd,49.36,24.24,25.12,0.3235,3.9721,5.4763,-1.5042,8.2,0.3293,3.8947,5.3093,-1.4147,-1,0.1521,0.4948,2.5427,4.5541,5.4015,6.3985,0.451,0.4267,0.348,3.7333,5.08,3.82,5.216,0.5226,0.28,36,0,0,,0,-7,1,8,0,24.24,25.12,49.36,0.4911,9.76,0.5226,0.28,104,205,10,7.2,3,3.93,8.2,0.28,3.8947,7.1253,4.2293,8.5893,0.4787,1.72,0.056,1.304,16.0187,33.9067,0.2836,0.2922,5.3093,8.9747,4.0613,7.3293,1.416,0.3973,5.4,5.4,18.48,22.52,4.2682,1.5115,9.6075,413.4,3.4222,0.28,6,34.3333,3.1456,1.3398,8.3883,2.6214,1.0485,32.0,10.0,36.0,549.0,146.0,7,39.3333,2.7458,1.3475,8.4661,2.9746,0.9153,0,6.0,2.0,5.0,0.0,7.0,94.0,35,75.0,223.0,0,1,0,1
